"defense","rushing_yds","year"
"44857","IND",1,"2012"
"44858","IND",5,"2012"
"44859","IND",5,"2012"
"44860","IND",11,"2012"
"44861","IND",14,"2012"
"44862","IND",2,"2012"
"44863","IND",11,"2012"
"44864","IND",3,"2012"
"44865","IND",1,"2012"
"44866","CHI",0,"2012"
"44867","CHI",0,"2012"
"44868","CHI",7,"2012"
"44869","CHI",1,"2012"
"44870","CHI",2,"2012"
"44871","CHI",5,"2012"
"44872","CHI",3,"2012"
"44873","CHI",2,"2012"
"44874","CHI",2,"2012"
"44875","CHI",8,"2012"
"44876","CHI",10,"2012"
"44877","CHI",10,"2012"
"44878","CHI",2,"2012"
"44879","CHI",2,"2012"
"44880","CHI",80,"2012"
"44881","CHI",7,"2012"
"44882","MIA",6,"2012"
"44883","MIA",21,"2012"
"44884","MIA",-2,"2012"
"44885","MIA",6,"2012"
"44886","MIA",2,"2012"
"44887","MIA",17,"2012"
"44888","MIA",1,"2012"
"44889","MIA",2,"2012"
"44890","MIA",3,"2012"
"44891","MIA",7,"2012"
"44892","MIA",-3,"2012"
"44893","MIA",8,"2012"
"44894","MIA",1,"2012"
"44895","MIA",5,"2012"
"44896","MIA",4,"2012"
"44897","MIA",4,"2012"
"44898","MIA",5,"2012"
"44899","MIA",4,"2012"
"44900","MIA",13,"2012"
"44901","MIA",0,"2012"
"44902","MIA",2,"2012"
"44903","MIA",18,"2012"
"44904","MIA",2,"2012"
"44905","JAC",4,"2012"
"44906","JAC",5,"2012"
"44907","JAC",2,"2012"
"44908","JAC",4,"2012"
"44909","JAC",6,"2012"
"44910","JAC",4,"2012"
"44911","JAC",2,"2012"
"44912","JAC",-4,"2012"
"44913","JAC",3,"2012"
"44914","JAC",2,"2012"
"44915","JAC",7,"2012"
"44916","JAC",3,"2012"
"44917","JAC",3,"2012"
"44918","JAC",7,"2012"
"44919","JAC",7,"2012"
"44920","JAC",-1,"2012"
"44921","JAC",-1,"2012"
"44922","JAC",7,"2012"
"44923","JAC",-11,"2012"
"44924","JAC",31,"2012"
"44925","JAC",0,"2012"
"44926","HOU",3,"2012"
"44927","HOU",26,"2012"
"44928","HOU",0,"2012"
"44929","HOU",2,"2012"
"44930","HOU",4,"2012"
"44931","HOU",-2,"2012"
"44932","HOU",-4,"2012"
"44933","HOU",3,"2012"
"44934","HOU",1,"2012"
"44935","HOU",4,"2012"
"44936","HOU",-2,"2012"
"44937","HOU",12,"2012"
"44938","HOU",4,"2012"
"44939","IND",2,"2012"
"44940","IND",3,"2012"
"44941","IND",5,"2012"
"44942","IND",5,"2012"
"44943","IND",3,"2012"
"44944","IND",4,"2012"
"44945","IND",2,"2012"
"44946","IND",-2,"2012"
"44947","IND",3,"2012"
"44948","IND",0,"2012"
"44949","IND",1,"2012"
"44950","IND",1,"2012"
"44951","IND",1,"2012"
"44952","IND",4,"2012"
"44953","IND",8,"2012"
"44954","IND",1,"2012"
"44955","IND",-5,"2012"
"44956","IND",2,"2012"
"44957","IND",6,"2012"
"44958","NYJ",1,"2012"
"44959","NYJ",9,"2012"
"44960","NYJ",-10,"2012"
"44961","NYJ",2,"2012"
"44962","NYJ",7,"2012"
"44963","NYJ",0,"2012"
"44964","NYJ",1,"2012"
"44965","NYJ",94,"2012"
"44966","NYJ",-1,"2012"
"44967","NYJ",3,"2012"
"44968","NYJ",3,"2012"
"44969","NYJ",-3,"2012"
"44970","NYJ",1,"2012"
"44971","NYJ",-2,"2012"
"44972","NYJ",3,"2012"
"44973","NYJ",2,"2012"
"44974","NYJ",4,"2012"
"44975","NYJ",3,"2012"
"44976","NYJ",2,"2012"
"44977","NYJ",1,"2012"
"44978","NYJ",2,"2012"
"44979","GB",-1,"2012"
"44980","GB",0,"2012"
"44981","GB",7,"2012"
"44982","GB",3,"2012"
"44983","GB",-3,"2012"
"44984","GB",4,"2012"
"44985","GB",4,"2012"
"44986","GB",3,"2012"
"44987","GB",8,"2012"
"44988","GB",0,"2012"
"44989","GB",3,"2012"
"44990","JAC",5,"2012"
"44991","JAC",9,"2012"
"44992","JAC",0,"2012"
"44993","JAC",2,"2012"
"44994","JAC",-2,"2012"
"44995","JAC",-3,"2012"
"44996","JAC",19,"2012"
"44997","JAC",0,"2012"
"44998","JAC",4,"2012"
"44999","JAC",4,"2012"
"45000","JAC",-1,"2012"
"45001","JAC",0,"2012"
"45002","JAC",13,"2012"
"45003","JAC",0,"2012"
"45004","JAC",3,"2012"
"45005","JAC",5,"2012"
"45006","JAC",-5,"2012"
"45007","JAC",-2,"2012"
"45008","JAC",4,"2012"
"45009","JAC",2,"2012"
"45010","JAC",-1,"2012"
"45011","TEN",1,"2012"
"45012","TEN",17,"2012"
"45013","TEN",2,"2012"
"45014","TEN",0,"2012"
"45015","TEN",17,"2012"
"45016","TEN",-1,"2012"
"45017","TEN",-1,"2012"
"45018","TEN",15,"2012"
"45019","TEN",8,"2012"
"45020","TEN",6,"2012"
"45021","TEN",8,"2012"
"45022","TEN",-1,"2012"
"45023","TEN",4,"2012"
"45024","TEN",-4,"2012"
"45025","TEN",15,"2012"
"45026","TEN",5,"2012"
"45027","TEN",14,"2012"
"45028","TEN",1,"2012"
"45029","TEN",16,"2012"
"45030","TEN",1,"2012"
"45031","TEN",2,"2012"
"45032","ARI",1,"2012"
"45033","ARI",1,"2012"
"45034","ARI",1,"2012"
"45035","ARI",20,"2012"
"45036","ARI",1,"2012"
"45037","ARI",5,"2012"
"45038","ARI",12,"2012"
"45039","ARI",10,"2012"
"45040","ARI",3,"2012"
"45041","ARI",1,"2012"
"45042","ARI",-1,"2012"
"45043","ARI",7,"2012"
"45044","ARI",4,"2012"
"45045","ARI",-3,"2012"
"45046","ARI",5,"2012"
"45047","ARI",7,"2012"
"45048","ARI",1,"2012"
"45049","ARI",-4,"2012"
"45050","BAL",0,"2012"
"45051","BAL",1,"2012"
"45052","BAL",4,"2012"
"45053","BAL",2,"2012"
"45054","BAL",7,"2012"
"45055","BAL",5,"2012"
"45056","BAL",-1,"2012"
"45057","BAL",4,"2012"
"45058","BAL",14,"2012"
"45059","BAL",-4,"2012"
"45060","BAL",1,"2012"
"45061","BAL",3,"2012"
"45062","BAL",1,"2012"
"45063","BUF",4,"2012"
"45064","BUF",6,"2012"
"45065","BUF",8,"2012"
"45066","BUF",9,"2012"
"45067","BUF",7,"2012"
"45068","BUF",6,"2012"
"45069","BUF",8,"2012"
"45070","BUF",1,"2012"
"45071","BUF",0,"2012"
"45072","BUF",9,"2012"
"45073","BUF",5,"2012"
"45074","BUF",7,"2012"
"45075","BUF",4,"2012"
"45076","BUF",1,"2012"
"45077","BUF",2,"2012"
"45078","BUF",3,"2012"
"45079","BUF",11,"2012"
"45080","BUF",13,"2012"
"45081","BUF",2,"2012"
"45082","BUF",1,"2012"
"45083","BUF",-2,"2012"
"45084","BUF",1,"2012"
"45085","DEN",7,"2012"
"45086","DEN",5,"2012"
"45087","DEN",3,"2012"
"45088","DEN",15,"2012"
"45089","DEN",3,"2012"
"45090","DEN",8,"2012"
"45091","DEN",4,"2012"
"45092","DEN",3,"2012"
"45093","DEN",3,"2012"
"45094","DEN",2,"2012"
"45095","DEN",5,"2012"
"45096","DEN",5,"2012"
"45097","DEN",7,"2012"
"45098","DEN",3,"2012"
"45099","DEN",19,"2012"
"45100","DEN",3,"2012"
"45101","DEN",4,"2012"
"45102","DEN",2,"2012"
"45103","DEN",5,"2012"
"45104","DEN",0,"2012"
"45105","DEN",8,"2012"
"45106","DEN",3,"2012"
"45107","DEN",3,"2012"
"45108","DEN",5,"2012"
"45109","DEN",0,"2012"
"45110","DEN",4,"2012"
"45111","DEN",20,"2012"
"45112","DEN",2,"2012"
"45113","SEA",2,"2012"
"45114","SEA",1,"2012"
"45115","SEA",3,"2012"
"45116","SEA",2,"2012"
"45117","SEA",6,"2012"
"45118","SEA",-3,"2012"
"45119","SEA",-1,"2012"
"45120","SEA",5,"2012"
"45121","SEA",3,"2012"
"45122","SEA",0,"2012"
"45123","SEA",4,"2012"
"45124","SEA",4,"2012"
"45125","SEA",0,"2012"
"45126","SEA",6,"2012"
"45127","SEA",1,"2012"
"45128","SEA",1,"2012"
"45129","NYJ",4,"2012"
"45130","NYJ",4,"2012"
"45131","NYJ",0,"2012"
"45132","NYJ",10,"2012"
"45133","NYJ",5,"2012"
"45134","NYJ",0,"2012"
"45135","NYJ",3,"2012"
"45136","NYJ",3,"2012"
"45137","NYJ",5,"2012"
"45138","NYJ",6,"2012"
"45139","NYJ",0,"2012"
"45140","NYJ",8,"2012"
"45141","NYJ",2,"2012"
"45142","NYJ",12,"2012"
"45143","NYJ",0,"2012"
"45144","NYJ",-1,"2012"
"45145","NYJ",4,"2012"
"45146","STL",0,"2012"
"45147","STL",2,"2012"
"45148","STL",9,"2012"
"45149","STL",0,"2012"
"45150","STL",20,"2012"
"45151","STL",-1,"2012"
"45152","STL",1,"2012"
"45153","STL",30,"2012"
"45154","STL",2,"2012"
"45155","STL",3,"2012"
"45156","STL",16,"2012"
"45157","STL",41,"2012"
"45158","STL",-4,"2012"
"45159","STL",-3,"2012"
"45160","STL",11,"2012"
"45161","BUF",4,"2012"
"45162","BUF",9,"2012"
"45163","BUF",3,"2012"
"45164","BUF",3,"2012"
"45165","BUF",0,"2012"
"45166","BUF",4,"2012"
"45167","BUF",-2,"2012"
"45168","BUF",1,"2012"
"45169","BUF",1,"2012"
"45170","BUF",-1,"2012"
"45171","BUF",15,"2012"
"45172","BUF",4,"2012"
"45173","BUF",5,"2012"
"45174","BUF",4,"2012"
"45175","BUF",24,"2012"
"45176","BUF",5,"2012"
"45177","BUF",0,"2012"
"45178","BUF",2,"2012"
"45179","BUF",9,"2012"
"45180","BUF",0,"2012"
"45181","BUF",10,"2012"
"45182","BUF",-2,"2012"
"45183","IND",4,"2012"
"45184","IND",4,"2012"
"45185","IND",-1,"2012"
"45186","IND",0,"2012"
"45187","IND",-2,"2012"
"45188","IND",-1,"2012"
"45189","IND",11,"2012"
"45190","IND",1,"2012"
"45191","IND",3,"2012"
"45192","IND",1,"2012"
"45193","IND",2,"2012"
"45194","IND",3,"2012"
"45195","IND",3,"2012"
"45196","NYJ",5,"2012"
"45197","NYJ",9,"2012"
"45198","NYJ",5,"2012"
"45199","NYJ",1,"2012"
"45200","NYJ",9,"2012"
"45201","NYJ",1,"2012"
"45202","NYJ",6,"2012"
"45203","NYJ",3,"2012"
"45204","NYJ",6,"2012"
"45205","NYJ",-1,"2012"
"45206","NYJ",1,"2012"
"45207","NYJ",8,"2012"
"45208","NYJ",1,"2012"
"45209","NYJ",6,"2012"
"45210","NYJ",-1,"2012"
"45211","NYJ",4,"2012"
"45212","NYJ",7,"2012"
"45213","NYJ",7,"2012"
"45214","NYJ",8,"2012"
"45215","NYJ",9,"2012"
"45216","NYJ",3,"2012"
"45217","MIA",2,"2012"
"45218","MIA",2,"2012"
"45219","MIA",-2,"2012"
"45220","MIA",2,"2012"
"45221","MIA",7,"2012"
"45222","MIA",2,"2012"
"45223","MIA",3,"2012"
"45224","MIA",5,"2012"
"45225","MIA",4,"2012"
"45226","MIA",3,"2012"
"45227","MIA",8,"2012"
"45228","MIA",9,"2012"
"45229","MIA",5,"2012"
"45230","MIA",11,"2012"
"45231","MIA",2,"2012"
"45232","MIA",0,"2012"
"45233","MIA",2,"2012"
"45234","MIA",3,"2012"
"45235","MIA",3,"2012"
"45236","HOU",4,"2012"
"45237","HOU",14,"2012"
"45238","HOU",4,"2012"
"45239","HOU",-3,"2012"
"45240","HOU",0,"2012"
"45241","HOU",-2,"2012"
"45242","HOU",2,"2012"
"45243","HOU",3,"2012"
"45244","HOU",2,"2012"
"45245","HOU",4,"2012"
"45246","HOU",5,"2012"
"45247","HOU",0,"2012"
"45248","HOU",6,"2012"
"45249","HOU",4,"2012"
"45250","HOU",9,"2012"
"45251","HOU",4,"2012"
"45252","HOU",2,"2012"
"45253","HOU",14,"2012"
"45254","SF",2,"2012"
"45255","SF",-2,"2012"
"45256","SF",2,"2012"
"45257","SF",5,"2012"
"45258","SF",2,"2012"
"45259","SF",1,"2012"
"45260","SF",4,"2012"
"45261","SF",9,"2012"
"45262","SF",0,"2012"
"45263","JAC",3,"2012"
"45264","JAC",16,"2012"
"45265","JAC",7,"2012"
"45266","JAC",9,"2012"
"45267","JAC",2,"2012"
"45268","JAC",1,"2012"
"45269","JAC",2,"2012"
"45270","JAC",5,"2012"
"45271","JAC",1,"2012"
"45272","JAC",12,"2012"
"45273","JAC",3,"2012"
"45274","JAC",4,"2012"
"45275","JAC",4,"2012"
"45276","JAC",4,"2012"
"45277","JAC",7,"2012"
"45278","JAC",1,"2012"
"45279","JAC",2,"2012"
"45280","JAC",1,"2012"
"45281","MIA",5,"2012"
"45282","MIA",9,"2012"
"45283","MIA",6,"2012"
"45284","MIA",-2,"2012"
"45285","MIA",3,"2012"
"45286","MIA",2,"2012"
"45287","MIA",1,"2012"
"45288","MIA",3,"2012"
"45289","MIA",1,"2012"
"45290","MIA",2,"2012"
"45291","MIA",0,"2012"
"45292","MIA",3,"2012"
"45293","MIA",0,"2012"
"45294","MIA",13,"2012"
"45295","MIA",8,"2012"
"45296","MIA",-1,"2012"
"45297","MIA",6,"2012"
"45298","MIA",0,"2012"
"45299","MIA",11,"2012"
"45300","MIA",4,"2012"
"45301","NE",0,"2012"
"45302","NE",2,"2012"
"45303","DET",0,"2012"
"45304","MIN",8,"2012"
"45305","BUF",-4,"2012"
"45306","IND",4,"2012"
"45307","MIA",0,"2012"
"45308","MIA",1,"2012"
"45309","MIA",3,"2012"
"45310","MIA",11,"2012"
"45311","JAC",2,"2012"
"45312","JAC",3,"2012"
"45313","IND",2,"2012"
"45314","JAC",0,"2012"
"45315","JAC",3,"2012"
"45316","JAC",-2,"2012"
"45340","TEN",6,"2012"
"45341","TEN",1,"2012"
"45342","TEN",3,"2012"
"45343","TEN",2,"2012"
"45344","TEN",6,"2012"
"45345","TEN",2,"2012"
"45346","ARI",3,"2012"
"45347","ARI",3,"2012"
"45348","ARI",0,"2012"
"45349","ARI",5,"2012"
"45350","ARI",6,"2012"
"45351","ARI",-9,"2012"
"45352","ARI",0,"2012"
"45353","BAL",2,"2012"
"45354","BAL",2,"2012"
"45355","BAL",3,"2012"
"45356","BAL",4,"2012"
"45357","BAL",4,"2012"
"45358","BAL",4,"2012"
"45359","BAL",3,"2012"
"45360","BAL",1,"2012"
"45361","BAL",3,"2012"
"45362","BAL",3,"2012"
"45363","BAL",6,"2012"
"45364","BAL",3,"2012"
"45365","BAL",0,"2012"
"45366","BAL",0,"2012"
"45367","BAL",-4,"2012"
"45368","DEN",5,"2012"
"45369","DEN",0,"2012"
"45370","DEN",7,"2012"
"45371","DEN",6,"2012"
"45372","DEN",19,"2012"
"45373","DEN",7,"2012"
"45374","DEN",3,"2012"
"45375","SEA",7,"2012"
"45376","SEA",5,"2012"
"45377","SEA",4,"2012"
"45378","SEA",9,"2012"
"45379","NYJ",2,"2012"
"45380","NYJ",8,"2012"
"45381","NYJ",0,"2012"
"45382","NYJ",2,"2012"
"45383","NYJ",1,"2012"
"45384","NYJ",4,"2012"
"45385","STL",1,"2012"
"45386","STL",2,"2012"
"45387","BUF",15,"2012"
"45388","NYJ",8,"2012"
"45389","NYJ",0,"2012"
"45390","MIA",5,"2012"
"45391","MIA",1,"2012"
"45392","MIA",1,"2012"
"45393","MIA",1,"2012"
"45394","MIA",13,"2012"
"45395","MIA",3,"2012"
"45396","HOU",4,"2012"
"45397","SF",10,"2012"
"45398","SF",3,"2012"
"45399","SF",9,"2012"
"45400","SF",4,"2012"
"45401","SF",3,"2012"
"45402","SF",5,"2012"
"45403","SF",3,"2012"
"45404","SF",15,"2012"
"45405","SF",6,"2012"
"45406","SF",2,"2012"
"45407","SF",0,"2012"
"45408","SF",1,"2012"
"45409","JAC",2,"2012"
"45410","JAC",4,"2012"
"45411","JAC",1,"2012"
"45412","MIA",1,"2012"
"45413","MIA",11,"2012"
"45414","MIA",6,"2012"
"45416","TEN",9,"2012"
"45417","TEN",2,"2012"
"45418","TEN",2,"2012"
"45419","TEN",0,"2012"
"45420","TEN",-2,"2012"
"45421","BAL",2,"2012"
"45422","BAL",2,"2012"
"45423","BUF",12,"2012"
"45424","BUF",2,"2012"
"45425","BUF",12,"2012"
"45426","BUF",-1,"2012"
"45427","BUF",2,"2012"
"45428","BUF",27,"2012"
"45429","BUF",13,"2012"
"45430","BUF",20,"2012"
"45431","BUF",4,"2012"
"45432","BUF",2,"2012"
"45433","BUF",13,"2012"
"45434","BUF",14,"2012"
"45435","BUF",5,"2012"
"45436","BUF",7,"2012"
"45437","BUF",6,"2012"
"45438","BUF",-1,"2012"
"45439","DEN",5,"2012"
"45440","DEN",-3,"2012"
"45441","DEN",-4,"2012"
"45442","DEN",3,"2012"
"45443","DEN",24,"2012"
"45444","DEN",1,"2012"
"45445","DEN",-4,"2012"
"45446","DEN",2,"2012"
"45447","DEN",4,"2012"
"45448","DEN",11,"2012"
"45449","DEN",-3,"2012"
"45450","DEN",1,"2012"
"45451","DEN",6,"2012"
"45452","DEN",11,"2012"
"45453","SEA",3,"2012"
"45454","SEA",13,"2012"
"45455","SEA",3,"2012"
"45456","SEA",2,"2012"
"45457","SEA",5,"2012"
"45458","SEA",2,"2012"
"45459","HOU",5,"2012"
"45460","HOU",6,"2012"
"45461","JAC",1,"2012"
"45462","JAC",4,"2012"
"45463","JAC",-2,"2012"
"45464","JAC",1,"2012"
"45465","JAC",-1,"2012"
"45466","MIA",0,"2012"
"45467","MIA",24,"2012"
"45468","MIA",2,"2012"
"45469","MIA",2,"2012"
"45470","MIA",-1,"2012"
"45471","MIA",-1,"2012"
"45472","NE",3,"2012"
"45473","PIT",1,"2012"
"45474","PIT",0,"2012"
"45475","BUF",8,"2012"
"45476","BUF",1,"2012"
"45477","BUF",1,"2012"
"45478","BUF",-1,"2012"
"45479","BUF",1,"2012"
"45480","BUF",-1,"2012"
"45481","BUF",-1,"2012"
"45482","IND",-1,"2012"
"45483","MIA",5,"2012"
"45484","MIA",-5,"2012"
"45485","GB",1,"2012"
"45486","GB",13,"2012"
"45487","GB",0,"2012"
"45488","GB",9,"2012"
"45489","GB",-1,"2012"
"45490","GB",-3,"2012"
"45499","STL",6,"2012"
"45500","STL",6,"2012"
"45501","STL",5,"2012"
"45502","STL",-2,"2012"
"45503","STL",19,"2012"
"45504","STL",0,"2012"
"45505","STL",2,"2012"
"45506","STL",2,"2012"
"45507","STL",1,"2012"
"45508","STL",8,"2012"
"45509","STL",-3,"2012"
"45510","STL",13,"2012"
"45511","STL",5,"2012"
"45512","SF",1,"2012"
"45513","SF",1,"2012"
"45514","SF",3,"2012"
"45515","SF",6,"2012"
"45516","SF",5,"2012"
"45517","SF",2,"2012"
"45518","SF",2,"2012"
"45519","SF",3,"2012"
"45520","SF",7,"2012"
"45521","SF",1,"2012"
"45522","SF",4,"2012"
"45523","SF",0,"2012"
"45524","SF",9,"2012"
"45525","SF",4,"2012"
"45526","SF",3,"2012"
"45527","SF",2,"2012"
"45528","SEA",1,"2012"
"45529","JAC",3,"2012"
"45530","JAC",0,"2012"
"45531","JAC",5,"2012"
"45532","GB",4,"2012"
"45533","HOU",1,"2012"
"45534","HOU",6,"2012"
"45535","HOU",-1,"2012"
"45536","STL",1,"2012"
"45537","GB",3,"2012"
"45538","ATL",13,"2012"
"45539","DET",0,"2012"
"45540","DET",1,"2012"
"45541","DET",7,"2012"
"45542","DET",1,"2012"
"45543","DET",-2,"2012"
"45544","DET",9,"2012"
"45545","DET",3,"2012"
"45546","DET",1,"2012"
"45547","DET",6,"2012"
"45548","DET",1,"2012"
"45549","DET",3,"2012"
"45550","DET",6,"2012"
"45551","DET",6,"2012"
"45552","DET",1,"2012"
"45553","DET",5,"2012"
"45554","DET",1,"2012"
"45555","DET",1,"2012"
"45556","DET",4,"2012"
"45557","DET",1,"2012"
"45558","DET",0,"2012"
"45559","DET",-2,"2012"
"45560","WAS",14,"2012"
"45561","WAS",1,"2012"
"45562","WAS",12,"2012"
"45563","WAS",9,"2012"
"45564","WAS",-1,"2012"
"45565","WAS",20,"2012"
"45566","WAS",3,"2012"
"45567","WAS",0,"2012"
"45568","WAS",0,"2012"
"45569","CHI",4,"2012"
"45570","CHI",2,"2012"
"45571","CHI",-2,"2012"
"45572","CHI",3,"2012"
"45573","CHI",3,"2012"
"45574","CHI",3,"2012"
"45575","CHI",-1,"2012"
"45576","CHI",13,"2012"
"45577","CHI",2,"2012"
"45578","CHI",3,"2012"
"45579","CHI",-1,"2012"
"45580","SEA",1,"2012"
"45581","SEA",1,"2012"
"45582","SEA",23,"2012"
"45583","SEA",4,"2012"
"45584","SEA",4,"2012"
"45585","SEA",0,"2012"
"45586","SEA",9,"2012"
"45587","SEA",5,"2012"
"45588","SEA",7,"2012"
"45589","SEA",0,"2012"
"45590","SEA",-5,"2012"
"45591","SEA",5,"2012"
"45592","SEA",-5,"2012"
"45593","SEA",-2,"2012"
"45594","SEA",1,"2012"
"45595","SEA",-1,"2012"
"45596","SEA",10,"2012"
"45597","SEA",-2,"2012"
"45598","ARI",0,"2012"
"45599","ARI",12,"2012"
"45600","ARI",2,"2012"
"45601","ARI",4,"2012"
"45602","ARI",1,"2012"
"45603","ARI",7,"2012"
"45604","ARI",5,"2012"
"45605","ARI",11,"2012"
"45606","ARI",5,"2012"
"45607","ARI",5,"2012"
"45608","ARI",12,"2012"
"45609","ARI",8,"2012"
"45610","ARI",1,"2012"
"45611","ARI",0,"2012"
"45612","ARI",7,"2012"
"45613","ARI",-1,"2012"
"45614","ARI",0,"2012"
"45615","ARI",-3,"2012"
"45616","MIA",5,"2012"
"45617","MIA",5,"2012"
"45618","MIA",-3,"2012"
"45619","MIA",12,"2012"
"45620","MIA",2,"2012"
"45621","MIA",0,"2012"
"45622","MIA",11,"2012"
"45623","MIA",4,"2012"
"45624","MIA",4,"2012"
"45625","MIA",3,"2012"
"45626","MIA",7,"2012"
"45627","MIA",2,"2012"
"45628","GB",5,"2012"
"45629","GB",6,"2012"
"45630","GB",1,"2012"
"45631","GB",4,"2012"
"45632","GB",19,"2012"
"45633","GB",11,"2012"
"45634","GB",3,"2012"
"45635","GB",2,"2012"
"45636","GB",2,"2012"
"45637","GB",-5,"2012"
"45638","GB",3,"2012"
"45639","GB",6,"2012"
"45640","NE",3,"2012"
"45641","NE",3,"2012"
"45642","NE",7,"2012"
"45643","NE",1,"2012"
"45644","NE",0,"2012"
"45645","NE",5,"2012"
"45646","NE",4,"2012"
"45647","SF",2,"2012"
"45648","SF",10,"2012"
"45649","SF",4,"2012"
"45650","SF",7,"2012"
"45651","SF",7,"2012"
"45652","SF",5,"2012"
"45653","SF",2,"2012"
"45654","SF",7,"2012"
"45655","SF",2,"2012"
"45656","SF",6,"2012"
"45657","SF",1,"2012"
"45658","SF",3,"2012"
"45659","SF",3,"2012"
"45660","SF",6,"2012"
"45661","SF",3,"2012"
"45662","SF",1,"2012"
"45663","SF",4,"2012"
"45664","SF",0,"2012"
"45665","SF",2,"2012"
"45666","SF",-4,"2012"
"45667","SF",2,"2012"
"45668","SF",7,"2012"
"45669","SF",2,"2012"
"45670","SF",4,"2012"
"45671","SF",2,"2012"
"45672","SF",7,"2012"
"45673","SF",-1,"2012"
"45674","SF",8,"2012"
"45675","SF",-1,"2012"
"45676","NYJ",11,"2012"
"45677","NYJ",5,"2012"
"45678","NYJ",2,"2012"
"45679","NYJ",4,"2012"
"45680","NYJ",4,"2012"
"45681","NYJ",3,"2012"
"45682","NYJ",21,"2012"
"45683","NYJ",2,"2012"
"45684","NYJ",-1,"2012"
"45685","NYJ",7,"2012"
"45686","NYJ",7,"2012"
"45687","NYJ",-4,"2012"
"45688","NYJ",20,"2012"
"45689","ARI",8,"2012"
"45690","ARI",2,"2012"
"45691","ARI",3,"2012"
"45692","ARI",0,"2012"
"45693","ARI",0,"2012"
"45694","ARI",5,"2012"
"45695","ARI",6,"2012"
"45696","ARI",6,"2012"
"45697","ARI",4,"2012"
"45698","ARI",7,"2012"
"45699","ARI",46,"2012"
"45700","ARI",4,"2012"
"45701","ARI",3,"2012"
"45702","ARI",4,"2012"
"45703","ARI",2,"2012"
"45704","ARI",9,"2012"
"45705","ARI",5,"2012"
"45706","ARI",15,"2012"
"45707","ARI",1,"2012"
"45708","ARI",3,"2012"
"45709","ARI",6,"2012"
"45710","ARI",0,"2012"
"45711","ARI",1,"2012"
"45712","ARI",-1,"2012"
"45713","SF",4,"2012"
"45714","SF",3,"2012"
"45715","SF",6,"2012"
"45716","SF",0,"2012"
"45717","SF",-1,"2012"
"45718","SF",0,"2012"
"45719","SF",-2,"2012"
"45720","SF",1,"2012"
"45721","SF",2,"2012"
"45722","SF",2,"2012"
"45723","SF",0,"2012"
"45724","SF",0,"2012"
"45725","SF",6,"2012"
"45726","SF",3,"2012"
"45727","SF",2,"2012"
"45728","SF",6,"2012"
"45729","SF",3,"2012"
"45730","SF",4,"2012"
"45731","SF",9,"2012"
"45732","SF",-2,"2012"
"45733","SF",2,"2012"
"45734","BUF",1,"2012"
"45735","BUF",1,"2012"
"45736","BUF",12,"2012"
"45737","BUF",7,"2012"
"45738","BUF",-1,"2012"
"45739","BUF",8,"2012"
"45740","BUF",1,"2012"
"45741","BUF",2,"2012"
"45742","BUF",4,"2012"
"45743","BUF",2,"2012"
"45744","BUF",3,"2012"
"45745","BUF",1,"2012"
"45746","BUF",2,"2012"
"45747","BUF",0,"2012"
"45748","BUF",1,"2012"
"45749","BUF",4,"2012"
"45750","BUF",9,"2012"
"45751","BUF",7,"2012"
"45752","BUF",0,"2012"
"45753","MIN",0,"2012"
"45754","MIN",13,"2012"
"45755","MIN",15,"2012"
"45756","MIN",6,"2012"
"45757","MIN",4,"2012"
"45758","MIN",1,"2012"
"45759","MIN",4,"2012"
"45760","MIN",13,"2012"
"45761","MIN",0,"2012"
"45762","MIN",8,"2012"
"45763","MIN",0,"2012"
"45764","MIN",9,"2012"
"45765","MIN",0,"2012"
"45766","TB",3,"2012"
"45767","TB",4,"2012"
"45768","TB",3,"2012"
"45769","TB",0,"2012"
"45770","TB",12,"2012"
"45771","TB",2,"2012"
"45772","TB",1,"2012"
"45773","TB",5,"2012"
"45774","TB",0,"2012"
"45775","TB",9,"2012"
"45776","TB",3,"2012"
"45777","TB",6,"2012"
"45778","TB",19,"2012"
"45779","TB",7,"2012"
"45780","TB",2,"2012"
"45781","TB",-2,"2012"
"45782","TB",2,"2012"
"45783","TB",5,"2012"
"45784","TB",0,"2012"
"45785","SEA",1,"2012"
"45786","SEA",2,"2012"
"45787","SEA",0,"2012"
"45788","SEA",14,"2012"
"45789","SEA",2,"2012"
"45790","SEA",3,"2012"
"45791","SEA",15,"2012"
"45792","SEA",5,"2012"
"45793","SEA",0,"2012"
"45794","SEA",7,"2012"
"45795","SEA",3,"2012"
"45798","STL",2,"2012"
"45799","PHI",1,"2012"
"45800","STL",1,"2012"
"45801","SF",2,"2012"
"45802","SF",4,"2012"
"45803","SF",3,"2012"
"45804","SF",1,"2012"
"45805","SF",4,"2012"
"45806","SF",0,"2012"
"45807","TEN",2,"2012"
"45808","TEN",5,"2012"
"45809","TEN",5,"2012"
"45810","TEN",9,"2012"
"45811","TEN",2,"2012"
"45812","MIN",2,"2012"
"45813","PHI",13,"2012"
"45814","PHI",9,"2012"
"45815","PHI",-1,"2012"
"45816","PHI",-2,"2012"
"45817","PHI",8,"2012"
"45818","PHI",3,"2012"
"45819","PHI",8,"2012"
"45820","CHI",5,"2012"
"45821","CHI",8,"2012"
"45822","CHI",0,"2012"
"45823","SEA",5,"2012"
"45824","SEA",2,"2012"
"45825","SEA",2,"2012"
"45826","SEA",5,"2012"
