"full_name","year","rushing_yds","pos_team","yearteamweek"
"23548","Adrian Peterson",2015,6,"MIN","2015MIN10"
"23549","Adrian Peterson",2015,80,"MIN","2015MIN10"
"23809","Matt Asiata",2015,6,"MIN","2015MIN10"
"23810","Matt Asiata",2015,1,"MIN","2015MIN10"
"23550","Adrian Peterson",2015,-1,"MIN","2015MIN11"
"23551","Adrian Peterson",2015,10,"MIN","2015MIN11"
"23552","Adrian Peterson",2015,4,"MIN","2015MIN11"
"23553","Adrian Peterson",2015,4,"MIN","2015MIN11"
"23554","Adrian Peterson",2015,11,"MIN","2015MIN11"
"23555","Adrian Peterson",2015,2,"MIN","2015MIN11"
"23556","Adrian Peterson",2015,1,"MIN","2015MIN11"
"23557","Adrian Peterson",2015,4,"MIN","2015MIN11"
"23558","Adrian Peterson",2015,-3,"MIN","2015MIN11"
"23559","Adrian Peterson",2015,0,"MIN","2015MIN11"
"23560","Adrian Peterson",2015,-3,"MIN","2015MIN11"
"23561","Adrian Peterson",2015,6,"MIN","2015MIN11"
"23562","Adrian Peterson",2015,10,"MIN","2015MIN11"
"23563","Adrian Peterson",2015,11,"MIN","2015MIN12"
"23564","Adrian Peterson",2015,-1,"MIN","2015MIN12"
"23565","Adrian Peterson",2015,3,"MIN","2015MIN12"
"23566","Adrian Peterson",2015,3,"MIN","2015MIN12"
"23567","Adrian Peterson",2015,2,"MIN","2015MIN12"
"23568","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23569","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23570","Adrian Peterson",2015,10,"MIN","2015MIN12"
"23571","Adrian Peterson",2015,3,"MIN","2015MIN12"
"23572","Adrian Peterson",2015,0,"MIN","2015MIN12"
"23573","Adrian Peterson",2015,10,"MIN","2015MIN12"
"23574","Adrian Peterson",2015,5,"MIN","2015MIN12"
"23575","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23576","Adrian Peterson",2015,5,"MIN","2015MIN12"
"23577","Adrian Peterson",2015,4,"MIN","2015MIN12"
"23578","Adrian Peterson",2015,17,"MIN","2015MIN12"
"23579","Adrian Peterson",2015,3,"MIN","2015MIN12"
"23580","Adrian Peterson",2015,7,"MIN","2015MIN12"
"23581","Adrian Peterson",2015,0,"MIN","2015MIN12"
"23582","Adrian Peterson",2015,2,"MIN","2015MIN12"
"23583","Adrian Peterson",2015,16,"MIN","2015MIN12"
"23584","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23585","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23586","Adrian Peterson",2015,11,"MIN","2015MIN12"
"23587","Adrian Peterson",2015,2,"MIN","2015MIN12"
"23588","Adrian Peterson",2015,0,"MIN","2015MIN12"
"23589","Adrian Peterson",2015,4,"MIN","2015MIN12"
"23590","Adrian Peterson",2015,1,"MIN","2015MIN12"
"23591","Adrian Peterson",2015,35,"MIN","2015MIN12"
"23768","Jerick McKinnon",2015,9,"MIN","2015MIN12"
"23769","Jerick McKinnon",2015,10,"MIN","2015MIN12"
"23770","Jerick McKinnon",2015,2,"MIN","2015MIN12"
"23771","Jerick McKinnon",2015,5,"MIN","2015MIN12"
"23772","Jerick McKinnon",2015,7,"MIN","2015MIN12"
"23811","Matt Asiata",2015,3,"MIN","2015MIN12"
"23592","Adrian Peterson",2015,3,"MIN","2015MIN13"
"23593","Adrian Peterson",2015,4,"MIN","2015MIN13"
"23594","Adrian Peterson",2015,-1,"MIN","2015MIN13"
"23595","Adrian Peterson",2015,5,"MIN","2015MIN13"
"23596","Adrian Peterson",2015,-1,"MIN","2015MIN13"
"23597","Adrian Peterson",2015,5,"MIN","2015MIN13"
"23598","Adrian Peterson",2015,1,"MIN","2015MIN13"
"23599","Adrian Peterson",2015,2,"MIN","2015MIN13"
"23773","Jerick McKinnon",2015,6,"MIN","2015MIN13"
"23774","Jerick McKinnon",2015,12,"MIN","2015MIN13"
"23775","Jerick McKinnon",2015,4,"MIN","2015MIN13"
"23776","Jerick McKinnon",2015,-4,"MIN","2015MIN13"
"23812","Matt Asiata",2015,3,"MIN","2015MIN13"
"23813","Matt Asiata",2015,-4,"MIN","2015MIN13"
"23600","Adrian Peterson",2015,4,"MIN","2015MIN14"
"23601","Adrian Peterson",2015,4,"MIN","2015MIN14"
"23602","Adrian Peterson",2015,21,"MIN","2015MIN14"
"23603","Adrian Peterson",2015,9,"MIN","2015MIN14"
"23604","Adrian Peterson",2015,1,"MIN","2015MIN14"
"23605","Adrian Peterson",2015,4,"MIN","2015MIN14"
"23606","Adrian Peterson",2015,6,"MIN","2015MIN14"
"23607","Adrian Peterson",2015,1,"MIN","2015MIN14"
"23608","Adrian Peterson",2015,-1,"MIN","2015MIN14"
"23609","Adrian Peterson",2015,2,"MIN","2015MIN14"
"23610","Adrian Peterson",2015,6,"MIN","2015MIN14"
"23611","Adrian Peterson",2015,-1,"MIN","2015MIN14"
"23612","Adrian Peterson",2015,-3,"MIN","2015MIN14"
"23613","Adrian Peterson",2015,5,"MIN","2015MIN14"
"23614","Adrian Peterson",2015,-8,"MIN","2015MIN14"
"23615","Adrian Peterson",2015,-2,"MIN","2015MIN14"
"23616","Adrian Peterson",2015,4,"MIN","2015MIN14"
"23617","Adrian Peterson",2015,6,"MIN","2015MIN14"
"23618","Adrian Peterson",2015,6,"MIN","2015MIN14"
"23619","Adrian Peterson",2015,3,"MIN","2015MIN14"
"23620","Adrian Peterson",2015,-2,"MIN","2015MIN14"
"23621","Adrian Peterson",2015,1,"MIN","2015MIN14"
"23622","Adrian Peterson",2015,3,"MIN","2015MIN14"
"23623","Adrian Peterson",2015,2,"MIN","2015MIN15"
"23624","Adrian Peterson",2015,9,"MIN","2015MIN15"
"23625","Adrian Peterson",2015,0,"MIN","2015MIN15"
"23626","Adrian Peterson",2015,6,"MIN","2015MIN15"
"23627","Adrian Peterson",2015,6,"MIN","2015MIN15"
"23628","Adrian Peterson",2015,4,"MIN","2015MIN15"
"23629","Adrian Peterson",2015,2,"MIN","2015MIN15"
"23630","Adrian Peterson",2015,3,"MIN","2015MIN15"
"23631","Adrian Peterson",2015,7,"MIN","2015MIN15"
"23632","Adrian Peterson",2015,3,"MIN","2015MIN15"
"23633","Adrian Peterson",2015,5,"MIN","2015MIN15"
"23634","Adrian Peterson",2015,9,"MIN","2015MIN15"
"23635","Adrian Peterson",2015,-3,"MIN","2015MIN15"
"23636","Adrian Peterson",2015,-3,"MIN","2015MIN15"
"23637","Adrian Peterson",2015,10,"MIN","2015MIN15"
"23638","Adrian Peterson",2015,2,"MIN","2015MIN15"
"23639","Adrian Peterson",2015,2,"MIN","2015MIN15"
"23640","Adrian Peterson",2015,-1,"MIN","2015MIN15"
"23777","Jerick McKinnon",2015,1,"MIN","2015MIN15"
"23778","Jerick McKinnon",2015,-1,"MIN","2015MIN15"
"23779","Jerick McKinnon",2015,0,"MIN","2015MIN15"
"23780","Jerick McKinnon",2015,1,"MIN","2015MIN15"
"23781","Jerick McKinnon",2015,3,"MIN","2015MIN15"
"23782","Jerick McKinnon",2015,4,"MIN","2015MIN15"
"23783","Jerick McKinnon",2015,2,"MIN","2015MIN15"
"23814","Matt Asiata",2015,2,"MIN","2015MIN15"
"23815","Matt Asiata",2015,5,"MIN","2015MIN15"
"23816","Matt Asiata",2015,19,"MIN","2015MIN15"
"23817","Matt Asiata",2015,1,"MIN","2015MIN15"
"23818","Matt Asiata",2015,1,"MIN","2015MIN15"
"24264","Zach Line",2015,3,"MIN","2015MIN15"
"23641","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23642","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23643","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23644","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23645","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23646","Adrian Peterson",2015,7,"MIN","2015MIN16"
"23647","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23648","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23649","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23650","Adrian Peterson",2015,1,"MIN","2015MIN16"
"23651","Adrian Peterson",2015,3,"MIN","2015MIN16"
"23652","Adrian Peterson",2015,-1,"MIN","2015MIN16"
"23653","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23654","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23655","Adrian Peterson",2015,4,"MIN","2015MIN16"
"23656","Adrian Peterson",2015,5,"MIN","2015MIN16"
"23657","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23658","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23659","Adrian Peterson",2015,2,"MIN","2015MIN16"
"23660","Adrian Peterson",2015,39,"MIN","2015MIN16"
"23661","Adrian Peterson",2015,7,"MIN","2015MIN16"
"23662","Adrian Peterson",2015,-2,"MIN","2015MIN16"
"23784","Jerick McKinnon",2015,2,"MIN","2015MIN16"
"23785","Jerick McKinnon",2015,-4,"MIN","2015MIN16"
"23786","Jerick McKinnon",2015,4,"MIN","2015MIN16"
"23787","Jerick McKinnon",2015,7,"MIN","2015MIN16"
"23788","Jerick McKinnon",2015,8,"MIN","2015MIN16"
"23789","Jerick McKinnon",2015,4,"MIN","2015MIN16"
"23790","Jerick McKinnon",2015,68,"MIN","2015MIN16"
"23819","Matt Asiata",2015,3,"MIN","2015MIN16"
"23820","Matt Asiata",2015,2,"MIN","2015MIN16"
"23821","Matt Asiata",2015,-1,"MIN","2015MIN16"
"23822","Matt Asiata",2015,7,"MIN","2015MIN16"
"23823","Matt Asiata",2015,3,"MIN","2015MIN16"
"24265","Zach Line",2015,3,"MIN","2015MIN16"
"23663","Adrian Peterson",2015,1,"MIN","2015MIN17"
"23664","Adrian Peterson",2015,10,"MIN","2015MIN17"
"23665","Adrian Peterson",2015,-1,"MIN","2015MIN17"
"23666","Adrian Peterson",2015,6,"MIN","2015MIN17"
"23667","Adrian Peterson",2015,2,"MIN","2015MIN17"
"23668","Adrian Peterson",2015,0,"MIN","2015MIN17"
"23669","Adrian Peterson",2015,2,"MIN","2015MIN17"
"23670","Adrian Peterson",2015,2,"MIN","2015MIN17"
"23671","Adrian Peterson",2015,3,"MIN","2015MIN17"
"23672","Adrian Peterson",2015,3,"MIN","2015MIN17"
"23673","Adrian Peterson",2015,2,"MIN","2015MIN17"
"23674","Adrian Peterson",2015,10,"MIN","2015MIN17"
"23675","Adrian Peterson",2015,5,"MIN","2015MIN17"
"23676","Adrian Peterson",2015,3,"MIN","2015MIN17"
"23677","Adrian Peterson",2015,3,"MIN","2015MIN17"
"23678","Adrian Peterson",2015,6,"MIN","2015MIN17"
"23679","Adrian Peterson",2015,3,"MIN","2015MIN17"
"23680","Adrian Peterson",2015,5,"MIN","2015MIN17"
"23681","Adrian Peterson",2015,2,"MIN","2015MIN17"
"23791","Jerick McKinnon",2015,10,"MIN","2015MIN17"
"23792","Jerick McKinnon",2015,6,"MIN","2015MIN17"
"23793","Jerick McKinnon",2015,1,"MIN","2015MIN17"
"23794","Jerick McKinnon",2015,-2,"MIN","2015MIN17"
"23365","Adrian Peterson",2015,0,"MIN","2015MIN2"
"23366","Adrian Peterson",2015,11,"MIN","2015MIN2"
"23367","Adrian Peterson",2015,2,"MIN","2015MIN2"
"23368","Adrian Peterson",2015,25,"MIN","2015MIN2"
"23369","Adrian Peterson",2015,5,"MIN","2015MIN2"
"23370","Adrian Peterson",2015,2,"MIN","2015MIN2"
"23371","Adrian Peterson",2015,0,"MIN","2015MIN2"
"23372","Adrian Peterson",2015,-2,"MIN","2015MIN2"
"23373","Adrian Peterson",2015,7,"MIN","2015MIN2"
"23374","Adrian Peterson",2015,9,"MIN","2015MIN2"
"23375","Adrian Peterson",2015,6,"MIN","2015MIN2"
"23376","Adrian Peterson",2015,3,"MIN","2015MIN2"
"23377","Adrian Peterson",2015,2,"MIN","2015MIN2"
"23378","Adrian Peterson",2015,0,"MIN","2015MIN2"
"23379","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23380","Adrian Peterson",2015,-4,"MIN","2015MIN2"
"23381","Adrian Peterson",2015,-5,"MIN","2015MIN2"
"23382","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23383","Adrian Peterson",2015,11,"MIN","2015MIN2"
"23384","Adrian Peterson",2015,8,"MIN","2015MIN2"
"23385","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23386","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23387","Adrian Peterson",2015,3,"MIN","2015MIN2"
"23388","Adrian Peterson",2015,-1,"MIN","2015MIN2"
"23389","Adrian Peterson",2015,9,"MIN","2015MIN2"
"23390","Adrian Peterson",2015,0,"MIN","2015MIN2"
"23391","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23392","Adrian Peterson",2015,4,"MIN","2015MIN2"
"23393","Adrian Peterson",2015,19,"MIN","2015MIN2"
"23746","Jerick McKinnon",2015,3,"MIN","2015MIN2"
"23747","Jerick McKinnon",2015,0,"MIN","2015MIN2"
"23748","Jerick McKinnon",2015,3,"MIN","2015MIN2"
"23796","Matt Asiata",2015,2,"MIN","2015MIN2"
"23797","Matt Asiata",2015,6,"MIN","2015MIN2"
"24260","Zach Line",2015,1,"MIN","2015MIN2"
"23394","Adrian Peterson",2015,2,"MIN","2015MIN3"
"23395","Adrian Peterson",2015,2,"MIN","2015MIN3"
"23396","Adrian Peterson",2015,5,"MIN","2015MIN3"
"23397","Adrian Peterson",2015,5,"MIN","2015MIN3"
"23398","Adrian Peterson",2015,21,"MIN","2015MIN3"
"23399","Adrian Peterson",2015,2,"MIN","2015MIN3"
"23400","Adrian Peterson",2015,-1,"MIN","2015MIN3"
"23401","Adrian Peterson",2015,-2,"MIN","2015MIN3"
"23402","Adrian Peterson",2015,6,"MIN","2015MIN3"
"23403","Adrian Peterson",2015,1,"MIN","2015MIN3"
"23404","Adrian Peterson",2015,3,"MIN","2015MIN3"
"23405","Adrian Peterson",2015,2,"MIN","2015MIN3"
"23406","Adrian Peterson",2015,4,"MIN","2015MIN3"
"23407","Adrian Peterson",2015,43,"MIN","2015MIN3"
"23408","Adrian Peterson",2015,2,"MIN","2015MIN3"
"23409","Adrian Peterson",2015,4,"MIN","2015MIN3"
"23410","Adrian Peterson",2015,10,"MIN","2015MIN3"
"23411","Adrian Peterson",2015,1,"MIN","2015MIN3"
"23412","Adrian Peterson",2015,5,"MIN","2015MIN3"
"23413","Adrian Peterson",2015,11,"MIN","2015MIN3"
"23749","Jerick McKinnon",2015,9,"MIN","2015MIN3"
"23750","Jerick McKinnon",2015,3,"MIN","2015MIN3"
"23751","Jerick McKinnon",2015,-1,"MIN","2015MIN3"
"23752","Jerick McKinnon",2015,1,"MIN","2015MIN3"
"23753","Jerick McKinnon",2015,3,"MIN","2015MIN3"
"23754","Jerick McKinnon",2015,3,"MIN","2015MIN3"
"23798","Matt Asiata",2015,2,"MIN","2015MIN3"
"23799","Matt Asiata",2015,8,"MIN","2015MIN3"
"24261","Zach Line",2015,1,"MIN","2015MIN3"
"23414","Adrian Peterson",2015,3,"MIN","2015MIN4"
"23415","Adrian Peterson",2015,8,"MIN","2015MIN4"
"23416","Adrian Peterson",2015,-1,"MIN","2015MIN4"
"23417","Adrian Peterson",2015,3,"MIN","2015MIN4"
"23418","Adrian Peterson",2015,4,"MIN","2015MIN4"
"23419","Adrian Peterson",2015,3,"MIN","2015MIN4"
"23420","Adrian Peterson",2015,-1,"MIN","2015MIN4"
"23421","Adrian Peterson",2015,2,"MIN","2015MIN4"
"23422","Adrian Peterson",2015,4,"MIN","2015MIN4"
"23423","Adrian Peterson",2015,3,"MIN","2015MIN4"
"23424","Adrian Peterson",2015,1,"MIN","2015MIN4"
"23425","Adrian Peterson",2015,6,"MIN","2015MIN4"
"23426","Adrian Peterson",2015,1,"MIN","2015MIN4"
"23427","Adrian Peterson",2015,-2,"MIN","2015MIN4"
"23428","Adrian Peterson",2015,48,"MIN","2015MIN4"
"23429","Adrian Peterson",2015,-1,"MIN","2015MIN4"
"23755","Jerick McKinnon",2015,6,"MIN","2015MIN4"
"23800","Matt Asiata",2015,3,"MIN","2015MIN4"
"23430","Adrian Peterson",2015,5,"MIN","2015MIN6"
"23431","Adrian Peterson",2015,1,"MIN","2015MIN6"
"23432","Adrian Peterson",2015,3,"MIN","2015MIN6"
"23433","Adrian Peterson",2015,-1,"MIN","2015MIN6"
"23434","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23435","Adrian Peterson",2015,-1,"MIN","2015MIN6"
"23436","Adrian Peterson",2015,-6,"MIN","2015MIN6"
"23437","Adrian Peterson",2015,3,"MIN","2015MIN6"
"23438","Adrian Peterson",2015,-5,"MIN","2015MIN6"
"23439","Adrian Peterson",2015,6,"MIN","2015MIN6"
"23440","Adrian Peterson",2015,3,"MIN","2015MIN6"
"23441","Adrian Peterson",2015,4,"MIN","2015MIN6"
"23442","Adrian Peterson",2015,5,"MIN","2015MIN6"
"23443","Adrian Peterson",2015,-1,"MIN","2015MIN6"
"23444","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23445","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23446","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23447","Adrian Peterson",2015,23,"MIN","2015MIN6"
"23448","Adrian Peterson",2015,3,"MIN","2015MIN6"
"23449","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23450","Adrian Peterson",2015,2,"MIN","2015MIN6"
"23451","Adrian Peterson",2015,-3,"MIN","2015MIN6"
"23452","Adrian Peterson",2015,12,"MIN","2015MIN6"
"23453","Adrian Peterson",2015,2,"MIN","2015MIN6"
"23454","Adrian Peterson",2015,5,"MIN","2015MIN6"
"23455","Adrian Peterson",2015,0,"MIN","2015MIN6"
"23756","Jerick McKinnon",2015,2,"MIN","2015MIN6"
"23801","Matt Asiata",2015,4,"MIN","2015MIN6"
"23802","Matt Asiata",2015,11,"MIN","2015MIN6"
"23803","Matt Asiata",2015,6,"MIN","2015MIN6"
"23804","Matt Asiata",2015,3,"MIN","2015MIN6"
"23805","Matt Asiata",2015,3,"MIN","2015MIN6"
"23456","Adrian Peterson",2015,3,"MIN","2015MIN7"
"23457","Adrian Peterson",2015,2,"MIN","2015MIN7"
"23458","Adrian Peterson",2015,-3,"MIN","2015MIN7"
"23459","Adrian Peterson",2015,2,"MIN","2015MIN7"
"23460","Adrian Peterson",2015,12,"MIN","2015MIN7"
"23461","Adrian Peterson",2015,0,"MIN","2015MIN7"
"23462","Adrian Peterson",2015,-4,"MIN","2015MIN7"
"23463","Adrian Peterson",2015,1,"MIN","2015MIN7"
"23464","Adrian Peterson",2015,1,"MIN","2015MIN7"
"23465","Adrian Peterson",2015,2,"MIN","2015MIN7"
"23466","Adrian Peterson",2015,-2,"MIN","2015MIN7"
"23467","Adrian Peterson",2015,75,"MIN","2015MIN7"
"23468","Adrian Peterson",2015,-3,"MIN","2015MIN7"
"23469","Adrian Peterson",2015,15,"MIN","2015MIN7"
"23470","Adrian Peterson",2015,-2,"MIN","2015MIN7"
"23471","Adrian Peterson",2015,-2,"MIN","2015MIN7"
"23472","Adrian Peterson",2015,0,"MIN","2015MIN7"
"23473","Adrian Peterson",2015,0,"MIN","2015MIN7"
"23474","Adrian Peterson",2015,1,"MIN","2015MIN7"
"23757","Jerick McKinnon",2015,7,"MIN","2015MIN7"
"23758","Jerick McKinnon",2015,1,"MIN","2015MIN7"
"23759","Jerick McKinnon",2015,-2,"MIN","2015MIN7"
"23760","Jerick McKinnon",2015,9,"MIN","2015MIN7"
"23761","Jerick McKinnon",2015,6,"MIN","2015MIN7"
"23762","Jerick McKinnon",2015,2,"MIN","2015MIN7"
"23763","Jerick McKinnon",2015,4,"MIN","2015MIN7"
"23764","Jerick McKinnon",2015,4,"MIN","2015MIN7"
"23765","Jerick McKinnon",2015,5,"MIN","2015MIN7"
"24262","Zach Line",2015,0,"MIN","2015MIN7"
"24263","Zach Line",2015,2,"MIN","2015MIN7"
"23475","Adrian Peterson",2015,6,"MIN","2015MIN8"
"23476","Adrian Peterson",2015,8,"MIN","2015MIN8"
"23477","Adrian Peterson",2015,3,"MIN","2015MIN8"
"23478","Adrian Peterson",2015,1,"MIN","2015MIN8"
"23479","Adrian Peterson",2015,3,"MIN","2015MIN8"
"23480","Adrian Peterson",2015,1,"MIN","2015MIN8"
"23481","Adrian Peterson",2015,3,"MIN","2015MIN8"
"23482","Adrian Peterson",2015,11,"MIN","2015MIN8"
"23483","Adrian Peterson",2015,9,"MIN","2015MIN8"
"23484","Adrian Peterson",2015,12,"MIN","2015MIN8"
"23485","Adrian Peterson",2015,12,"MIN","2015MIN8"
"23486","Adrian Peterson",2015,3,"MIN","2015MIN8"
"23487","Adrian Peterson",2015,5,"MIN","2015MIN8"
"23488","Adrian Peterson",2015,-2,"MIN","2015MIN8"
"23489","Adrian Peterson",2015,3,"MIN","2015MIN8"
"23490","Adrian Peterson",2015,5,"MIN","2015MIN8"
"23491","Adrian Peterson",2015,7,"MIN","2015MIN8"
"23492","Adrian Peterson",2015,0,"MIN","2015MIN8"
"23493","Adrian Peterson",2015,4,"MIN","2015MIN8"
"23494","Adrian Peterson",2015,9,"MIN","2015MIN8"
"23766","Jerick McKinnon",2015,2,"MIN","2015MIN8"
"23767","Jerick McKinnon",2015,16,"MIN","2015MIN8"
"23806","Matt Asiata",2015,5,"MIN","2015MIN8"
"23495","Adrian Peterson",2015,0,"MIN","2015MIN9"
"23496","Adrian Peterson",2015,7,"MIN","2015MIN9"
"23497","Adrian Peterson",2015,1,"MIN","2015MIN9"
"23498","Adrian Peterson",2015,6,"MIN","2015MIN9"
"23499","Adrian Peterson",2015,6,"MIN","2015MIN9"
"23500","Adrian Peterson",2015,-1,"MIN","2015MIN9"
"23501","Adrian Peterson",2015,11,"MIN","2015MIN9"
"23502","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23503","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23504","Adrian Peterson",2015,15,"MIN","2015MIN9"
"23505","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23506","Adrian Peterson",2015,4,"MIN","2015MIN9"
"23507","Adrian Peterson",2015,12,"MIN","2015MIN9"
"23508","Adrian Peterson",2015,-1,"MIN","2015MIN9"
"23509","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23510","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23511","Adrian Peterson",2015,-1,"MIN","2015MIN9"
"23512","Adrian Peterson",2015,4,"MIN","2015MIN9"
"23513","Adrian Peterson",2015,-2,"MIN","2015MIN9"
"23514","Adrian Peterson",2015,12,"MIN","2015MIN9"
"23515","Adrian Peterson",2015,13,"MIN","2015MIN9"
"23516","Adrian Peterson",2015,3,"MIN","2015MIN9"
"23517","Adrian Peterson",2015,4,"MIN","2015MIN9"
"23518","Adrian Peterson",2015,2,"MIN","2015MIN9"
"23519","Adrian Peterson",2015,-1,"MIN","2015MIN9"
"23520","Adrian Peterson",2015,3,"MIN","2015MIN9"
"23521","Adrian Peterson",2015,11,"MIN","2015MIN9"
"23522","Adrian Peterson",2015,6,"MIN","2015MIN9"
"23523","Adrian Peterson",2015,1,"MIN","2015MIN9"
"23807","Matt Asiata",2015,2,"MIN","2015MIN9"
"23808","Matt Asiata",2015,2,"MIN","2015MIN9"
"13612","Brandon Bolden",2015,-3,"NE","2015NE1"
"13613","Brandon Bolden",2015,1,"NE","2015NE1"
"13614","Brandon Bolden",2015,0,"NE","2015NE1"
"13615","Brandon Bolden",2015,0,"NE","2015NE1"
"13616","Brandon Bolden",2015,3,"NE","2015NE1"
"13526","Dion Lewis",2015,8,"NE","2015NE1"
"13527","Dion Lewis",2015,1,"NE","2015NE1"
"13528","Dion Lewis",2015,3,"NE","2015NE1"
"13529","Dion Lewis",2015,0,"NE","2015NE1"
"13530","Dion Lewis",2015,8,"NE","2015NE1"
"13531","Dion Lewis",2015,1,"NE","2015NE1"
"13532","Dion Lewis",2015,4,"NE","2015NE1"
"13533","Dion Lewis",2015,11,"NE","2015NE1"
"13534","Dion Lewis",2015,9,"NE","2015NE1"
"13535","Dion Lewis",2015,13,"NE","2015NE1"
"13536","Dion Lewis",2015,5,"NE","2015NE1"
"13537","Dion Lewis",2015,-2,"NE","2015NE1"
"13538","Dion Lewis",2015,4,"NE","2015NE1"
"13539","Dion Lewis",2015,1,"NE","2015NE1"
"13540","Dion Lewis",2015,3,"NE","2015NE1"
"13619","Brandon Bolden",2015,-3,"NE","2015NE10"
"24974","James White",2015,5,"NE","2015NE10"
"23937","LeGarrette Blount",2015,5,"NE","2015NE10"
"23938","LeGarrette Blount",2015,3,"NE","2015NE10"
"23939","LeGarrette Blount",2015,5,"NE","2015NE10"
"23940","LeGarrette Blount",2015,1,"NE","2015NE10"
"23941","LeGarrette Blount",2015,4,"NE","2015NE10"
"23942","LeGarrette Blount",2015,10,"NE","2015NE10"
"23943","LeGarrette Blount",2015,1,"NE","2015NE10"
"23944","LeGarrette Blount",2015,3,"NE","2015NE10"
"23945","LeGarrette Blount",2015,2,"NE","2015NE10"
"23946","LeGarrette Blount",2015,2,"NE","2015NE10"
"23947","LeGarrette Blount",2015,0,"NE","2015NE10"
"23948","LeGarrette Blount",2015,4,"NE","2015NE10"
"23949","LeGarrette Blount",2015,3,"NE","2015NE10"
"23950","LeGarrette Blount",2015,0,"NE","2015NE10"
"23951","LeGarrette Blount",2015,1,"NE","2015NE10"
"23952","LeGarrette Blount",2015,4,"NE","2015NE10"
"23953","LeGarrette Blount",2015,4,"NE","2015NE10"
"23954","LeGarrette Blount",2015,13,"NE","2015NE10"
"23955","LeGarrette Blount",2015,1,"NE","2015NE10"
"13620","Brandon Bolden",2015,0,"NE","2015NE11"
"13621","Brandon Bolden",2015,3,"NE","2015NE11"
"13622","Brandon Bolden",2015,7,"NE","2015NE11"
"13623","Brandon Bolden",2015,5,"NE","2015NE11"
"24975","James White",2015,8,"NE","2015NE11"
"24976","James White",2015,6,"NE","2015NE11"
"23956","LeGarrette Blount",2015,2,"NE","2015NE11"
"23957","LeGarrette Blount",2015,1,"NE","2015NE11"
"23958","LeGarrette Blount",2015,1,"NE","2015NE11"
"23959","LeGarrette Blount",2015,3,"NE","2015NE11"
"23960","LeGarrette Blount",2015,-2,"NE","2015NE11"
"23961","LeGarrette Blount",2015,4,"NE","2015NE11"
"23962","LeGarrette Blount",2015,5,"NE","2015NE11"
"23963","LeGarrette Blount",2015,3,"NE","2015NE11"
"23964","LeGarrette Blount",2015,7,"NE","2015NE11"
"23965","LeGarrette Blount",2015,4,"NE","2015NE11"
"23966","LeGarrette Blount",2015,1,"NE","2015NE11"
"23967","LeGarrette Blount",2015,2,"NE","2015NE11"
"23968","LeGarrette Blount",2015,17,"NE","2015NE11"
"23969","LeGarrette Blount",2015,5,"NE","2015NE11"
"23970","LeGarrette Blount",2015,2,"NE","2015NE11"
"23971","LeGarrette Blount",2015,1,"NE","2015NE11"
"13624","Brandon Bolden",2015,9,"NE","2015NE12"
"13625","Brandon Bolden",2015,-1,"NE","2015NE12"
"13626","Brandon Bolden",2015,1,"NE","2015NE12"
"13627","Brandon Bolden",2015,2,"NE","2015NE12"
"24977","James White",2015,1,"NE","2015NE12"
"24978","James White",2015,0,"NE","2015NE12"
"24979","James White",2015,0,"NE","2015NE12"
"23972","LeGarrette Blount",2015,2,"NE","2015NE12"
"23973","LeGarrette Blount",2015,2,"NE","2015NE12"
"23974","LeGarrette Blount",2015,9,"NE","2015NE12"
"23975","LeGarrette Blount",2015,5,"NE","2015NE12"
"23976","LeGarrette Blount",2015,2,"NE","2015NE12"
