"full_name","year","rushing_yds"
"25901","George Winn",2015,2
"25902","George Winn",2015,1
"25903","George Winn",2015,-2
"43561","Giovani Bernard",2013,6
"43562","Giovani Bernard",2013,7
"43563","Giovani Bernard",2013,2
"43564","Giovani Bernard",2013,7
"43565","Giovani Bernard",2013,8
"43566","Giovani Bernard",2013,7
"43567","Giovani Bernard",2013,4
"43568","Giovani Bernard",2013,3
"43569","Giovani Bernard",2013,5
"43570","Giovani Bernard",2013,3
"43571","Giovani Bernard",2013,5
"43572","Giovani Bernard",2013,3
"43573","Giovani Bernard",2013,2
"43574","Giovani Bernard",2013,3
"43575","Giovani Bernard",2013,8
"43576","Giovani Bernard",2013,3
"43577","Giovani Bernard",2013,4
"43578","Giovani Bernard",2013,5
"43579","Giovani Bernard",2013,4
"43580","Giovani Bernard",2013,17
"43581","Giovani Bernard",2013,2
"43582","Giovani Bernard",2013,2
"43583","Giovani Bernard",2013,6
"43584","Giovani Bernard",2013,3
"43585","Giovani Bernard",2013,-2
"43586","Giovani Bernard",2013,5
"43587","Giovani Bernard",2013,2
"43588","Giovani Bernard",2013,6
"43589","Giovani Bernard",2013,6
"43590","Giovani Bernard",2013,6
"43591","Giovani Bernard",2013,1
"43592","Giovani Bernard",2013,4
"43593","Giovani Bernard",2013,-2
"43594","Giovani Bernard",2013,3
"43595","Giovani Bernard",2013,0
"43596","Giovani Bernard",2013,2
"43597","Giovani Bernard",2013,9
"43598","Giovani Bernard",2013,1
"43599","Giovani Bernard",2013,28
"43600","Giovani Bernard",2013,1
"43601","Giovani Bernard",2013,7
"43602","Giovani Bernard",2013,9
"43603","Giovani Bernard",2013,5
"43604","Giovani Bernard",2013,3
"43605","Giovani Bernard",2013,-4
"43606","Giovani Bernard",2013,3
"43607","Giovani Bernard",2013,1
"43608","Giovani Bernard",2013,3
"43609","Giovani Bernard",2013,2
"43610","Giovani Bernard",2013,3
"43611","Giovani Bernard",2013,7
"43612","Giovani Bernard",2013,2
"43613","Giovani Bernard",2013,-1
"43614","Giovani Bernard",2013,-2
"43615","Giovani Bernard",2013,-2
"43616","Giovani Bernard",2013,0
"43617","Giovani Bernard",2013,6
"43618","Giovani Bernard",2013,3
"43619","Giovani Bernard",2013,0
"43620","Giovani Bernard",2013,3
"43621","Giovani Bernard",2013,0
"43622","Giovani Bernard",2013,7
"43623","Giovani Bernard",2013,5
"43624","Giovani Bernard",2013,3
"43625","Giovani Bernard",2013,4
"43626","Giovani Bernard",2013,1
"43627","Giovani Bernard",2013,7
"43628","Giovani Bernard",2013,5
"43629","Giovani Bernard",2013,4
"43630","Giovani Bernard",2013,3
"43631","Giovani Bernard",2013,3
"43632","Giovani Bernard",2013,3
"43633","Giovani Bernard",2013,7
"43634","Giovani Bernard",2013,0
"43635","Giovani Bernard",2013,9
"43636","Giovani Bernard",2013,11
"43637","Giovani Bernard",2013,3
"43638","Giovani Bernard",2013,10
"43639","Giovani Bernard",2013,3
"43640","Giovani Bernard",2013,35
"43641","Giovani Bernard",2013,1
"43642","Giovani Bernard",2013,4
"43643","Giovani Bernard",2013,2
"43644","Giovani Bernard",2013,1
"43645","Giovani Bernard",2013,18
"43646","Giovani Bernard",2013,2
"43647","Giovani Bernard",2013,-1
"43648","Giovani Bernard",2013,1
"43649","Giovani Bernard",2013,4
"43650","Giovani Bernard",2013,2
"43651","Giovani Bernard",2013,0
"43652","Giovani Bernard",2013,1
"43653","Giovani Bernard",2013,16
"43654","Giovani Bernard",2013,8
"43655","Giovani Bernard",2013,0
"43656","Giovani Bernard",2013,0
"43657","Giovani Bernard",2013,3
"43658","Giovani Bernard",2013,5
"43659","Giovani Bernard",2013,9
"43660","Giovani Bernard",2013,3
"43661","Giovani Bernard",2013,1
"43662","Giovani Bernard",2013,13
"43663","Giovani Bernard",2013,1
"43664","Giovani Bernard",2013,4
"43665","Giovani Bernard",2013,6
"43666","Giovani Bernard",2013,-2
"43667","Giovani Bernard",2013,5
"43668","Giovani Bernard",2013,13
"43669","Giovani Bernard",2013,-1
"43670","Giovani Bernard",2013,0
"43671","Giovani Bernard",2013,1
"43672","Giovani Bernard",2013,2
"43673","Giovani Bernard",2013,-1
"43674","Giovani Bernard",2013,8
"43675","Giovani Bernard",2013,3
"43676","Giovani Bernard",2013,19
"43677","Giovani Bernard",2013,2
"43678","Giovani Bernard",2013,-1
"43679","Giovani Bernard",2013,9
"43680","Giovani Bernard",2013,11
"43681","Giovani Bernard",2013,0
"43682","Giovani Bernard",2013,19
"43683","Giovani Bernard",2013,10
"43684","Giovani Bernard",2013,14
"43685","Giovani Bernard",2013,-2
"43686","Giovani Bernard",2013,20
"43687","Giovani Bernard",2013,6
"43688","Giovani Bernard",2013,6
"43689","Giovani Bernard",2013,4
"43690","Giovani Bernard",2013,4
"43691","Giovani Bernard",2013,7
"43692","Giovani Bernard",2013,4
"43693","Giovani Bernard",2013,1
"43694","Giovani Bernard",2013,7
"43695","Giovani Bernard",2013,4
"43696","Giovani Bernard",2013,0
"43697","Giovani Bernard",2013,1
"43698","Giovani Bernard",2013,4
"43699","Giovani Bernard",2013,1
"43700","Giovani Bernard",2013,3
"43701","Giovani Bernard",2013,0
"43702","Giovani Bernard",2013,2
"43703","Giovani Bernard",2013,7
"43704","Giovani Bernard",2013,-1
"43705","Giovani Bernard",2013,3
"43706","Giovani Bernard",2013,1
"43707","Giovani Bernard",2013,4
"43708","Giovani Bernard",2013,4
"43709","Giovani Bernard",2013,4
"43710","Giovani Bernard",2013,1
"43711","Giovani Bernard",2013,-2
"43712","Giovani Bernard",2013,4
"43713","Giovani Bernard",2013,0
"43714","Giovani Bernard",2013,2
"43715","Giovani Bernard",2013,3
"43716","Giovani Bernard",2013,0
"43717","Giovani Bernard",2013,-4
"43718","Giovani Bernard",2013,2
"43719","Giovani Bernard",2013,0
"43720","Giovani Bernard",2013,1
"43721","Giovani Bernard",2013,6
"43722","Giovani Bernard",2013,7
"43723","Giovani Bernard",2013,-4
"43724","Giovani Bernard",2013,1
"43725","Giovani Bernard",2013,1
"43726","Giovani Bernard",2013,0
"43727","Giovani Bernard",2013,2
"43728","Giovani Bernard",2013,6
"43729","Giovani Bernard",2013,3
"43730","Giovani Bernard",2013,-3
"28437","Giovani Bernard",2014,4
"28438","Giovani Bernard",2014,7
"28439","Giovani Bernard",2014,6
"28440","Giovani Bernard",2014,3
"28441","Giovani Bernard",2014,2
"28442","Giovani Bernard",2014,2
"28443","Giovani Bernard",2014,0
"28444","Giovani Bernard",2014,-4
"28445","Giovani Bernard",2014,1
"28446","Giovani Bernard",2014,5
"28447","Giovani Bernard",2014,2
"28448","Giovani Bernard",2014,16
"28449","Giovani Bernard",2014,1
"28450","Giovani Bernard",2014,3
"28451","Giovani Bernard",2014,10
"28452","Giovani Bernard",2014,9
"28453","Giovani Bernard",2014,-2
"28454","Giovani Bernard",2014,3
"28455","Giovani Bernard",2014,2
"28456","Giovani Bernard",2014,1
"28457","Giovani Bernard",2014,3
"28458","Giovani Bernard",2014,3
"28459","Giovani Bernard",2014,9
"28460","Giovani Bernard",2014,3
"28461","Giovani Bernard",2014,-1
"28462","Giovani Bernard",2014,5
"28463","Giovani Bernard",2014,0
"28464","Giovani Bernard",2014,4
"28465","Giovani Bernard",2014,-1
"28466","Giovani Bernard",2014,4
"28467","Giovani Bernard",2014,-3
"28468","Giovani Bernard",2014,3
"28469","Giovani Bernard",2014,1
"28470","Giovani Bernard",2014,4
"28471","Giovani Bernard",2014,12
"28472","Giovani Bernard",2014,9
"28473","Giovani Bernard",2014,1
"28474","Giovani Bernard",2014,4
"28475","Giovani Bernard",2014,3
"28476","Giovani Bernard",2014,4
"28477","Giovani Bernard",2014,0
"28478","Giovani Bernard",2014,7
"28479","Giovani Bernard",2014,5
"28480","Giovani Bernard",2014,1
"28481","Giovani Bernard",2014,2
"28482","Giovani Bernard",2014,5
"28483","Giovani Bernard",2014,1
"28484","Giovani Bernard",2014,0
"28485","Giovani Bernard",2014,5
"28486","Giovani Bernard",2014,4
"28487","Giovani Bernard",2014,0
"28488","Giovani Bernard",2014,12
"28489","Giovani Bernard",2014,2
"28490","Giovani Bernard",2014,2
"28491","Giovani Bernard",2014,1
"28492","Giovani Bernard",2014,1
"28493","Giovani Bernard",2014,13
"28494","Giovani Bernard",2014,7
"28495","Giovani Bernard",2014,1
"28496","Giovani Bernard",2014,10
"28497","Giovani Bernard",2014,3
"28498","Giovani Bernard",2014,5
"28499","Giovani Bernard",2014,2
"28500","Giovani Bernard",2014,1
"28501","Giovani Bernard",2014,10
"28502","Giovani Bernard",2014,5
"28503","Giovani Bernard",2014,0
"28504","Giovani Bernard",2014,4
"28505","Giovani Bernard",2014,1
"28506","Giovani Bernard",2014,3
"28507","Giovani Bernard",2014,2
"28508","Giovani Bernard",2014,4
"28509","Giovani Bernard",2014,0
"28510","Giovani Bernard",2014,89
"28511","Giovani Bernard",2014,4
"28512","Giovani Bernard",2014,4
"28513","Giovani Bernard",2014,1
"28514","Giovani Bernard",2014,1
"28515","Giovani Bernard",2014,3
"28516","Giovani Bernard",2014,2
"28517","Giovani Bernard",2014,1
"28518","Giovani Bernard",2014,8
"28519","Giovani Bernard",2014,1
"28520","Giovani Bernard",2014,10
"28521","Giovani Bernard",2014,-2
"28522","Giovani Bernard",2014,5
"28523","Giovani Bernard",2014,6
"28524","Giovani Bernard",2014,1
"28525","Giovani Bernard",2014,0
"28526","Giovani Bernard",2014,2
"28527","Giovani Bernard",2014,3
"28528","Giovani Bernard",2014,3
"28529","Giovani Bernard",2014,2
"28530","Giovani Bernard",2014,5
"28531","Giovani Bernard",2014,4
"28532","Giovani Bernard",2014,2
"28533","Giovani Bernard",2014,0
"28534","Giovani Bernard",2014,1
"28535","Giovani Bernard",2014,8
"28536","Giovani Bernard",2014,1
"28537","Giovani Bernard",2014,4
"28538","Giovani Bernard",2014,5
"28539","Giovani Bernard",2014,6
"28540","Giovani Bernard",2014,2
"28541","Giovani Bernard",2014,1
"28542","Giovani Bernard",2014,-3
"28543","Giovani Bernard",2014,2
"28544","Giovani Bernard",2014,3
"28545","Giovani Bernard",2014,4
"28546","Giovani Bernard",2014,1
"28547","Giovani Bernard",2014,-1
"28548","Giovani Bernard",2014,1
"28549","Giovani Bernard",2014,19
"28550","Giovani Bernard",2014,4
"28551","Giovani Bernard",2014,4
"28552","Giovani Bernard",2014,1
"28553","Giovani Bernard",2014,9
"28554","Giovani Bernard",2014,2
"28555","Giovani Bernard",2014,1
"28556","Giovani Bernard",2014,4
"28557","Giovani Bernard",2014,1
"28558","Giovani Bernard",2014,0
"28559","Giovani Bernard",2014,4
"28560","Giovani Bernard",2014,0
"28561","Giovani Bernard",2014,-5
"28562","Giovani Bernard",2014,0
"28563","Giovani Bernard",2014,15
"28564","Giovani Bernard",2014,2
"28565","Giovani Bernard",2014,6
"28566","Giovani Bernard",2014,7
"28567","Giovani Bernard",2014,14
"28568","Giovani Bernard",2014,1
"28569","Giovani Bernard",2014,-2
"28570","Giovani Bernard",2014,2
"28571","Giovani Bernard",2014,3
"28572","Giovani Bernard",2014,1
"28573","Giovani Bernard",2014,4
"28574","Giovani Bernard",2014,3
"28575","Giovani Bernard",2014,3
"28576","Giovani Bernard",2014,2
"28577","Giovani Bernard",2014,2
"28578","Giovani Bernard",2014,3
"28579","Giovani Bernard",2014,0
"28580","Giovani Bernard",2014,14
"28581","Giovani Bernard",2014,0
"28582","Giovani Bernard",2014,8
"28583","Giovani Bernard",2014,3
"28584","Giovani Bernard",2014,4
"28585","Giovani Bernard",2014,3
"28586","Giovani Bernard",2014,1
"28587","Giovani Bernard",2014,6
"28588","Giovani Bernard",2014,11
"28589","Giovani Bernard",2014,14
"28590","Giovani Bernard",2014,1
"28591","Giovani Bernard",2014,13
"28592","Giovani Bernard",2014,-3
"28593","Giovani Bernard",2014,4
"28594","Giovani Bernard",2014,-1
"28595","Giovani Bernard",2014,4
"28596","Giovani Bernard",2014,0
"28597","Giovani Bernard",2014,23
"28598","Giovani Bernard",2014,5
"28599","Giovani Bernard",2014,1
"28600","Giovani Bernard",2014,3
"28601","Giovani Bernard",2014,1
"28602","Giovani Bernard",2014,0
"20858","Giovani Bernard",2015,0
"20859","Giovani Bernard",2015,6
"20860","Giovani Bernard",2015,13
"20861","Giovani Bernard",2015,28
"20862","Giovani Bernard",2015,1
"20863","Giovani Bernard",2015,6
"20864","Giovani Bernard",2015,6
"20865","Giovani Bernard",2015,3
"20866","Giovani Bernard",2015,9
"20867","Giovani Bernard",2015,12
"20868","Giovani Bernard",2015,2
"20869","Giovani Bernard",2015,6
"20870","Giovani Bernard",2015,3
"20871","Giovani Bernard",2015,11
"20872","Giovani Bernard",2015,8
"20873","Giovani Bernard",2015,-1
"20874","Giovani Bernard",2015,7
"20875","Giovani Bernard",2015,9
"20876","Giovani Bernard",2015,0
"20877","Giovani Bernard",2015,26
"20878","Giovani Bernard",2015,4
"20879","Giovani Bernard",2015,11
"20880","Giovani Bernard",2015,-1
"20881","Giovani Bernard",2015,5
"20882","Giovani Bernard",2015,14
"20883","Giovani Bernard",2015,-5
"20884","Giovani Bernard",2015,2
"20885","Giovani Bernard",2015,1
"20886","Giovani Bernard",2015,5
"20887","Giovani Bernard",2015,6
"20888","Giovani Bernard",2015,2
"20889","Giovani Bernard",2015,5
"20890","Giovani Bernard",2015,5
"20891","Giovani Bernard",2015,1
"20892","Giovani Bernard",2015,1
"20893","Giovani Bernard",2015,4
"20894","Giovani Bernard",2015,4
"20895","Giovani Bernard",2015,4
"20896","Giovani Bernard",2015,0
"20897","Giovani Bernard",2015,7
"20898","Giovani Bernard",2015,5
"20899","Giovani Bernard",2015,13
"20900","Giovani Bernard",2015,0
"20901","Giovani Bernard",2015,16
"20902","Giovani Bernard",2015,2
"20903","Giovani Bernard",2015,4
"20904","Giovani Bernard",2015,6
"20905","Giovani Bernard",2015,3
"20906","Giovani Bernard",2015,6
"20907","Giovani Bernard",2015,9
"20908","Giovani Bernard",2015,1
"20909","Giovani Bernard",2015,-1
"20910","Giovani Bernard",2015,2
"20911","Giovani Bernard",2015,1
"20912","Giovani Bernard",2015,5
"20913","Giovani Bernard",2015,-1
"20914","Giovani Bernard",2015,9
"20915","Giovani Bernard",2015,4
"20916","Giovani Bernard",2015,6
"20917","Giovani Bernard",2015,13
"20918","Giovani Bernard",2015,4
"20919","Giovani Bernard",2015,0
"20920","Giovani Bernard",2015,8
"20921","Giovani Bernard",2015,6
"20922","Giovani Bernard",2015,5
"20923","Giovani Bernard",2015,13
"20924","Giovani Bernard",2015,4
"20925","Giovani Bernard",2015,3
"20926","Giovani Bernard",2015,1
"20927","Giovani Bernard",2015,6
"20928","Giovani Bernard",2015,17
"20929","Giovani Bernard",2015,2
"20930","Giovani Bernard",2015,6
"20931","Giovani Bernard",2015,12
"20932","Giovani Bernard",2015,1
"20933","Giovani Bernard",2015,1
"20934","Giovani Bernard",2015,5
"20935","Giovani Bernard",2015,12
"20936","Giovani Bernard",2015,1
"20937","Giovani Bernard",2015,9
"20938","Giovani Bernard",2015,10
"20939","Giovani Bernard",2015,7
"20940","Giovani Bernard",2015,4
"20941","Giovani Bernard",2015,1
"20942","Giovani Bernard",2015,11
"20943","Giovani Bernard",2015,4
"20944","Giovani Bernard",2015,4
"20945","Giovani Bernard",2015,13
"20946","Giovani Bernard",2015,6
"20947","Giovani Bernard",2015,2
"20948","Giovani Bernard",2015,0
"20949","Giovani Bernard",2015,3
"20950","Giovani Bernard",2015,4
"20951","Giovani Bernard",2015,6
"20952","Giovani Bernard",2015,1
"20953","Giovani Bernard",2015,5
"20954","Giovani Bernard",2015,3
"20955","Giovani Bernard",2015,9
"20956","Giovani Bernard",2015,5
"20957","Giovani Bernard",2015,2
"20958","Giovani Bernard",2015,3
"20959","Giovani Bernard",2015,-1
"20960","Giovani Bernard",2015,2
"20961","Giovani Bernard",2015,2
"20962","Giovani Bernard",2015,10
"20963","Giovani Bernard",2015,2
"20964","Giovani Bernard",2015,0
"20965","Giovani Bernard",2015,3
"20966","Giovani Bernard",2015,-1
"20967","Giovani Bernard",2015,2
"20968","Giovani Bernard",2015,3
"20969","Giovani Bernard",2015,3
"20970","Giovani Bernard",2015,1
"20971","Giovani Bernard",2015,1
"20972","Giovani Bernard",2015,2
"20973","Giovani Bernard",2015,9
"20974","Giovani Bernard",2015,9
"20975","Giovani Bernard",2015,-1
"20976","Giovani Bernard",2015,8
"20977","Giovani Bernard",2015,1
"20978","Giovani Bernard",2015,14
"20979","Giovani Bernard",2015,3
"20980","Giovani Bernard",2015,1
"20981","Giovani Bernard",2015,18
"20982","Giovani Bernard",2015,0
"20983","Giovani Bernard",2015,4
"20984","Giovani Bernard",2015,4
"20985","Giovani Bernard",2015,2
"20986","Giovani Bernard",2015,5
"20987","Giovani Bernard",2015,4
"20988","Giovani Bernard",2015,5
"20989","Giovani Bernard",2015,0
"20990","Giovani Bernard",2015,-1
"20991","Giovani Bernard",2015,2
"20992","Giovani Bernard",2015,0
"20993","Giovani Bernard",2015,-3
"20994","Giovani Bernard",2015,2
"20995","Giovani Bernard",2015,3
"20996","Giovani Bernard",2015,6
"20997","Giovani Bernard",2015,4
"20998","Giovani Bernard",2015,2
"20999","Giovani Bernard",2015,2
"21000","Giovani Bernard",2015,4
"21001","Giovani Bernard",2015,5
"21002","Giovani Bernard",2015,0
"21003","Giovani Bernard",2015,0
"21004","Giovani Bernard",2015,-1
"21005","Giovani Bernard",2015,2
"21006","Giovani Bernard",2015,7
"21007","Giovani Bernard",2015,2
"21008","Giovani Bernard",2015,4
"21009","Giovani Bernard",2015,15
"21010","Giovani Bernard",2015,5
"21011","Giovani Bernard",2015,3
"4880","Giovani Bernard",2016,4
"4881","Giovani Bernard",2016,1
"4882","Giovani Bernard",2016,3
"4883","Giovani Bernard",2016,11
"4884","Giovani Bernard",2016,6
"4885","Giovani Bernard",2016,4
"4886","Giovani Bernard",2016,0
"4887","Giovani Bernard",2016,1
"4888","Giovani Bernard",2016,2
"4889","Giovani Bernard",2016,10
"4890","Giovani Bernard",2016,4
"4891","Giovani Bernard",2016,4
"4892","Giovani Bernard",2016,1
"4893","Giovani Bernard",2016,2
"4894","Giovani Bernard",2016,-3
"4895","Giovani Bernard",2016,7
"4896","Giovani Bernard",2016,6
"4897","Giovani Bernard",2016,0
"4898","Giovani Bernard",2016,-1
"4899","Giovani Bernard",2016,1
"4900","Giovani Bernard",2016,0
"4901","Giovani Bernard",2016,1
"4902","Giovani Bernard",2016,2
"4903","Giovani Bernard",2016,2
"4904","Giovani Bernard",2016,0
"4905","Giovani Bernard",2016,7
"4906","Giovani Bernard",2016,14
"4907","Giovani Bernard",2016,3
"4908","Giovani Bernard",2016,5
"4909","Giovani Bernard",2016,1
"4910","Giovani Bernard",2016,12
"4911","Giovani Bernard",2016,3
"4912","Giovani Bernard",2016,1
"4913","Giovani Bernard",2016,4
"4914","Giovani Bernard",2016,7
"4915","Giovani Bernard",2016,6
"4916","Giovani Bernard",2016,-2
"4917","Giovani Bernard",2016,6
"4918","Giovani Bernard",2016,5
"4919","Giovani Bernard",2016,0
"4920","Giovani Bernard",2016,0
"4921","Giovani Bernard",2016,0
"4922","Giovani Bernard",2016,0
"4923","Giovani Bernard",2016,5
"4924","Giovani Bernard",2016,2
"4925","Giovani Bernard",2016,4
"4926","Giovani Bernard",2016,8
"4927","Giovani Bernard",2016,11
"4928","Giovani Bernard",2016,-3
"4929","Giovani Bernard",2016,5
"4930","Giovani Bernard",2016,2
"4931","Giovani Bernard",2016,-2
"4932","Giovani Bernard",2016,9
"4933","Giovani Bernard",2016,3
"4934","Giovani Bernard",2016,3
"4935","Giovani Bernard",2016,5
"4936","Giovani Bernard",2016,6
"4937","Giovani Bernard",2016,4
"4938","Giovani Bernard",2016,0
"4939","Giovani Bernard",2016,7
"4940","Giovani Bernard",2016,2
"4941","Giovani Bernard",2016,2
"4942","Giovani Bernard",2016,3
"4943","Giovani Bernard",2016,9
"4944","Giovani Bernard",2016,17
"4945","Giovani Bernard",2016,5
"4946","Giovani Bernard",2016,5
"4947","Giovani Bernard",2016,8
"4948","Giovani Bernard",2016,9
"4949","Giovani Bernard",2016,2
"4950","Giovani Bernard",2016,12
"4951","Giovani Bernard",2016,5
"4952","Giovani Bernard",2016,2
"4953","Giovani Bernard",2016,1
"4954","Giovani Bernard",2016,5
"4955","Giovani Bernard",2016,2
"4956","Giovani Bernard",2016,1
"4957","Giovani Bernard",2016,0
"4958","Giovani Bernard",2016,2
"4959","Giovani Bernard",2016,5
"4960","Giovani Bernard",2016,3
"4961","Giovani Bernard",2016,1
"4962","Giovani Bernard",2016,7
"4963","Giovani Bernard",2016,-1
"4964","Giovani Bernard",2016,4
"4965","Giovani Bernard",2016,2
"4966","Giovani Bernard",2016,9
"4967","Giovani Bernard",2016,2
"4968","Giovani Bernard",2016,3
"4969","Giovani Bernard",2016,0
"4970","Giovani Bernard",2016,1
"26697","Glenn Winston",2015,-8
"95880","Greg Jones",2010,3
"95881","Greg Jones",2010,1
"71600","Greg Jones",2011,6
"71601","Greg Jones",2011,1
"66953","Greg Jones",2012,1
"66954","Greg Jones",2012,4
"66955","Greg Jones",2012,0
"66956","Greg Jones",2012,3
"66957","Greg Jones",2012,0
"53581","Greg Jones",2013,4
"53582","Greg Jones",2013,-2
"94019","Heath Evans",2010,0
"94020","Heath Evans",2010,2
"65872","Henry Hynoski",2012,3
"65873","Henry Hynoski",2012,4
"65874","Henry Hynoski",2012,5
"65875","Henry Hynoski",2012,5
"65876","Henry Hynoski",2012,3
"39368","Henry Hynoski",2014,1
"39369","Henry Hynoski",2014,2
"39370","Henry Hynoski",2014,4
"39371","Henry Hynoski",2014,4
"39372","Henry Hynoski",2014,0
"39373","Henry Hynoski",2014,2
"39374","Henry Hynoski",2014,0
"89108","Isaac Redman",2010,3
"89109","Isaac Redman",2010,2
"89110","Isaac Redman",2010,3
"89111","Isaac Redman",2010,5
"89112","Isaac Redman",2010,6
"89113","Isaac Redman",2010,0
